Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Mammary tissue,75.02,19,19,0.01900910766721476,0.016483456855950075,0.003580210347024463,0.17174515235457055,0.36887187792115994,0.7061659483177202,0.7368421052631579,0.7368421052631579,0.0,False,False
Mammary tissue,75.42,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,76.03,19,19,0.008846020378998301,0.004913474082137357,0.005634706893483559,0.1578947368421053,0.3700038834635978,0.7061659483177202,0.47368421052631576,0.42105263157894735,0.05263157894736842,False,False
Mammary tissue,76.42,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,77.03,19,19,0.8058883686286945,1.0284915912278507,-0.16769860702987105,-0.7506925207756232,8.104427748479148e-05,0.0005176909969946884,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,77.45,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,78.02,19,19,0.23029667614369198,0.33164027696322856,-0.11419816037317818,-0.9501385041551247,5.966393833070147e-07,2.334351587188695e-05,1.0,1.0,0.0,True,False
Mammary tissue,78.48,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,79.0,19,19,0.8685477301731508,1.4046970482906171,-0.3639377335537584,-0.8282548476454293,1.3612677450045005e-05,0.0001518885105639595,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,79.48,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,80.06,19,19,0.24320886963680835,0.4704005445658619,-0.2421405042847971,-0.8670360110803323,5.254016669328208e-06,9.136151208331828e-05,1.0,1.0,0.0,True,False
Mammary tissue,80.55,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,81.02,19,19,1.0206797507565755,1.7040599475734497,-0.42028644274144467,-0.778393351800554,4.3648919043056094e-05,0.0003105025377381036,1.0,1.0,0.0,True,False
Mammary tissue,81.11,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,81.58,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,82.07,19,19,0.22047345583406855,0.30171708343266773,-0.09297500752639537,-0.6398891966759003,0.0007868035806251876,0.00337355507857101,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,82.62,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,83.04,19,19,0.4660376064346278,1.12089506743851,-0.5327511328243593,-0.817174515235457,1.773680449998525e-05,0.00016328293554398186,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,83.11,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,83.61,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,84.07,19,19,0.23867830457576902,0.20842933282427356,0.035668446916793786,0.4238227146814404,0.0265002806024919,0.07751951241663518,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,84.64,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,85.03,19,19,0.01519044102809035,0.04202576958863087,-0.03764056628313604,-0.29085872576177285,0.11713993477365811,0.2820369198781153,0.47368421052631576,0.7368421052631579,0.2631578947368421,False,False
Mammary tissue,85.11,19,19,0.023588505533529622,0.23923473310481413,-0.2758136337446492,-0.5678670360110804,0.0014575856627592658,0.00563239891905741,0.3157894736842105,0.6842105263157895,0.368421052631579,True,True
Mammary tissue,85.65,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,86.1,19,19,7.87157498396391,5.967134817679915,0.3486247706096466,0.4127423822714682,0.030740844178291163,0.08590968060540298,1.0,1.0,0.0,False,False
Mammary tissue,86.24,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,86.83,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,87.03,19,19,0.3599265992931963,0.32945859757521384,0.032689936499712434,0.11357340720221609,0.5592695000575341,1.0,0.8947368421052632,1.0,0.10526315789473684,False,False
Mammary tissue,88.03,19,19,0.5712839174419326,0.33207807825472296,0.23826523989749812,0.8060941828254848,2.303501562744901e-05,0.00019486378084842,1.0,1.0,0.0,True,False
Mammary tissue,88.12,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,88.6,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,89.04,19,19,0.04208290527490918,0.04668190713385025,-0.0063530061951256435,-0.008310249307479256,0.976707996609059,1.0,0.8947368421052632,1.0,0.10526315789473684,False,False
Mammary tissue,89.8,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,89.96,19,19,0.023205655202728704,0.0036208565166885565,0.027881785844850716,0.551246537396122,0.0020057436542186436,0.007563828479161872,0.6842105263157895,0.3157894736842105,0.368421052631579,True,True
Mammary tissue,91.04,19,19,1.0391540661130292,1.0777829044376417,-0.027074142465996404,-0.008310249307479256,0.9767092706009323,1.0,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,91.82,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,92.06,19,19,0.1600679249975474,0.1737665990027745,-0.01693627874234717,-0.1246537396121884,0.5206885168312588,0.9759012321448144,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,92.93,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,93.07,19,19,0.4516641188327268,0.554995800177375,-0.0992029978338954,-0.4515235457063712,0.01804105110095319,0.05646848994598348,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,94.06,19,19,0.10453778111032742,0.09211318575192774,0.01632038365156144,0.23545706371191133,0.22003020407745055,0.4920939902577878,0.8421052631578947,1.0,0.1578947368421053,False,False
Mammary tissue,94.08,19,19,0.012592593432150011,0.03870576735492844,-0.03673320516031218,-0.6481994459833795,0.00032161641662583414,0.001635656508565366,0.21052631578947367,0.8421052631578947,0.631578947368421,True,True
Mammary tissue,94.98,19,19,0.3072401580594205,0.16807342159620747,0.16239324791664875,0.4127423822714682,0.030558171927480778,0.08590968060540298,0.9473684210526315,0.7894736842105263,0.1578947368421052,False,False
Mammary tissue,95.09,19,19,0.49227369201641,0.8351552592645923,-0.2983899654123071,-0.5235457063711911,0.0060085574632694465,0.019796615642140386,0.7368421052631579,1.0,0.26315789473684215,True,False
Mammary tissue,96.09,19,19,0.10089861769970551,0.14600023131494855,-0.05792571877949419,-0.5678670360110804,0.002901102895223272,0.010682884778880991,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,96.92,19,19,0.2669473181576936,0.22980355426777302,0.04292865450721125,0.1523545706371192,0.4305457078102486,0.8118120876181193,1.0,1.0,0.0,False,False
Mammary tissue,97.09,19,19,0.14532902894635544,0.3903552047970052,-0.27969139268354465,-0.6842105263157895,0.0003292215975706647,0.001635656508565366,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,98.07,19,19,0.08059569629743185,0.27464766951607616,-0.2382716798061836,-0.8781163434903048,3.954112408912903e-06,7.735232399935867e-05,0.8421052631578947,1.0,0.1578947368421053,True,False
Mammary tissue,98.95,19,19,0.2563074009407449,0.22083738285905308,0.04131847057671497,0.3407202216066483,0.0749321256249994,0.19224389607069517,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,99.08,19,19,0.0010203223227157315,0.0210494820918516,-0.028581520284289393,-0.5290858725761773,0.0010422978260917076,0.004129610374262082,0.10526315789473684,0.5789473684210527,0.4736842105263158,True,True
Mammary tissue,100.11,19,19,0.07051441277037654,0.0409886766970089,0.04034984356500592,0.6675900277008311,0.00045908089739739,0.0021131223659615157,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,100.91,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,102.07,19,19,0.4875790578918392,0.42177295718759744,0.06527524348158438,0.21883656509695282,0.2548720565855165,0.5657798135550827,0.9473684210526315,1.0,0.052631578947368474,False,False
Mammary tissue,103.0,19,19,0.13470501314472738,0.12836719552663073,0.008080663018214107,0.4182825484764543,0.02854412574093672,0.0819661592377357,0.8947368421052632,1.0,0.10526315789473684,False,False
Mammary tissue,103.98,19,19,0.8131582175629702,0.2148134470649394,0.5777700379918778,0.7340720221606649,0.00011634299063315079,0.000728307121363524,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,104.11,19,19,1.967296265797305,1.4740215169807738,0.26229093027059164,0.628808864265928,0.0009702768869650083,0.003944112540520099,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,105.06,19,19,0.444275820294527,0.3271446585081264,0.12202065418623063,0.6343490304709141,0.0008735159935233146,0.0035975066575368087,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,105.14,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,106.02,19,19,0.13846391121733706,0.08386487546848746,0.07090365111686733,0.5457063711911356,0.004221935451370102,0.014899547276838107,0.9473684210526315,1.0,0.052631578947368474,True,False
Mammary tissue,106.18,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,107.07,19,19,0.24373820435441304,0.17190508594150455,0.08582711434770479,0.6565096952908587,0.000570703176104664,0.0025518584874394267,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,107.22,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,108.09,19,19,0.04721241426110964,0.02625476838396918,0.029165179689672274,0.3795013850415512,0.04447586165784645,0.11797410761784694,0.7368421052631579,0.6842105263157895,0.05263157894736836,False,False
Mammary tissue,108.94,19,19,0.04691344912358525,0.14537538581751214,-0.12967832921268374,-0.8282548476454293,1.3553683933961698e-05,0.0001518885105639595,0.8421052631578947,1.0,0.1578947368421053,True,False
Mammary tissue,109.1,19,19,0.19700234033797,0.3183513178266887,-0.13930890186653808,-0.6121883656509695,0.0013199898592776065,0.005164460324423636,0.8947368421052632,1.0,0.10526315789473684,True,False
Mammary tissue,110.08,19,19,0.0373883679313724,0.03138971398183054,0.00836653542977313,0.1523545706371192,0.4274954045764222,0.8109458280752737,0.7894736842105263,0.7368421052631579,0.052631578947368474,False,False
Mammary tissue,110.33,19,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Mammary tissue,111.02,19,19,0.004089263692339609,0.023208442735173373,-0.02721254259530694,-0.5318559556786704,0.0037555430375116553,0.013511321502771817,0.42105263157894735,0.7368421052631579,0.3157894736842105,True,True
