Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Fur,135.92,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,136.92,10,10,0.0032290456635737735,0.0,0.004651023017526559,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,137.14,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,138.9,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,139.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,140.9,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,141.06,10,10,0.05120118230355031,0.007072533283092449,0.06187120779879652,0.7,0.006841455757864427,0.7196648552685705,0.8,0.1,0.7000000000000001,False,True
Fur,142.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,142.93,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,143.08,10,10,0.02936214274295475,0.010652694859601,0.02646332173625607,0.30000000000000004,0.27986100586719787,1.0,0.5,0.2,0.3,False,False
Fur,144.08,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,145.09,10,10,0.0,0.0024754084694629296,-0.0035668466409905695,-0.09999999999999998,0.7393643508194593,1.0,0.0,0.1,0.1,False,False
Fur,145.13,10,10,0.03710781849897106,0.0,0.05256588559568592,0.30000000000000004,0.27986100586719787,1.0,0.3,0.0,0.3,False,False
Fur,145.95,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,146.11,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,147.04,10,10,0.2593837342949654,0.0,0.3327179393024104,0.30000000000000004,0.27986100586719787,1.0,0.3,0.0,0.3,False,False
Fur,147.15,10,10,0.007072978156791631,0.0,0.010168232907781277,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,147.99,10,10,0.04110984143757903,0.0,0.058122287021079626,0.19999999999999996,0.48125094719521977,1.0,0.2,0.0,0.2,False,False
Fur,148.93,10,10,0.014218716116060123,0.0,0.020368802864338776,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,149.14,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,150.04,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,150.41,10,10,0.012739287500937457,0.0,0.018262824643197822,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
Fur,150.94,10,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Fur,151.21,10,10,0.0015047908943800333,0.0,0.002169322581505674,0.10000000000000009,0.7393643508194593,1.0,0.1,0.0,0.1,False,False
