Tissue,Feature,n_cancer_animals,n_control_animals,cancer_mean,control_mean,log2_fc_plus1_cancer_control,rank_biserial_cancer_control,p_mwu,FDR_BH,cancer_detection_frequency,control_detection_frequency,absolute_detection_frequency_difference,FDR_significant,detection_difference_gt_0_30
Serum,142.93,8,4,0.13648151679427778,0.11124072581838099,0.032402842351196,0.25,0.5696969696969697,1.0,1.0,1.0,0.0,False,False
Serum,143.08,8,4,0.016445652872229866,0.010343008853311356,0.008687912100041007,0.1875,0.6828282828282828,1.0,0.5,0.5,0.0,False,False
Serum,144.08,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,145.09,8,4,0.0715681618829896,0.07668380829973044,-0.006871011193459723,-0.1875,0.6828282828282828,1.0,1.0,1.0,0.0,False,False
Serum,145.13,8,4,0.016282989090101736,0.008155680199963275,0.011583745560582503,0.15625,0.8080808080808081,1.0,0.375,0.25,0.125,False,False
Serum,145.95,8,4,0.011019589847743982,0.0050446954012755936,0.008551290638710088,0.375,0.3676767676767677,1.0,0.75,0.25,0.5,False,True
Serum,146.11,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,147.04,8,4,0.08071170137000847,0.013048991673764807,0.09327776497290839,0.25,0.5696969696969697,1.0,0.75,0.5,0.25,False,False
Serum,147.15,8,4,0.00018142558475007188,0.0,0.0002617180509519359,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,147.99,8,4,0.023247338471617158,0.009042540680457874,0.020167915289958795,0.1875,0.6828282828282828,1.0,0.75,0.5,0.25,False,False
Serum,148.93,8,4,0.0997735027430428,0.0662300797709516,0.04468764461214786,0.3125,0.46060606060606063,1.0,1.0,0.75,0.25,False,False
Serum,149.14,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,150.04,8,4,0.007732922220593706,0.018885187756124612,-0.015878157321589863,-0.46875,0.2828282828282829,1.0,0.375,0.75,0.375,False,True
Serum,150.41,8,4,0.0014732761090085562,0.0,0.0021239239570048315,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,150.94,8,4,0.003271808090467272,0.0,0.00471251627940037,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,151.21,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,152.03,8,4,0.00035417476309675935,0.004754724333119756,-0.006332485220785095,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
Serum,152.45,8,4,0.0012355387201712063,0.0,0.00178140531327492,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,153.02,8,4,0.014471410555781487,0.005108392663301918,0.01337711561527205,0.34375,0.46060606060606063,1.0,0.625,0.25,0.375,False,True
Serum,154.04,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,154.33,8,4,0.08043437655079833,0.05019802937277511,0.04095005475288729,0.15625,0.8080808080808081,1.0,0.375,0.25,0.125,False,False
Serum,154.66,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,154.85,8,4,0.22961676710479265,0.23801553836749273,-0.009820679047092511,0.0,1.0,1.0,1.0,1.0,0.0,False,False
Serum,155.06,8,4,0.0004254648834086625,0.004846970937557706,-0.0063621232518861134,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
Serum,155.44,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,155.69,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,156.05,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,156.3,8,4,0.07354408772191803,0.058290172538027,0.020646186039209105,0.09375,0.9333333333333333,1.0,0.375,0.25,0.125,False,False
Serum,156.65,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,156.85,8,4,0.19825388742963643,0.19143981549875536,0.008227543483404067,0.0625,0.9333333333333333,1.0,1.0,1.0,0.0,False,False
Serum,157.08,8,4,0.00011671467888942187,0.005076422835051913,-0.007136829684036616,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
Serum,157.41,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,157.78,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,157.87,8,4,0.0021787459940586936,0.0,0.0031398468173502734,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,158.22,8,4,0.009342525245653602,0.010415921018068581,-0.0015334337692024475,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,158.52,8,4,0.0018239126361758312,0.0,0.0026289529531083647,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,158.89,8,4,0.016072546090721875,0.006529330474252968,0.013614198793469114,0.34375,0.46060606060606063,1.0,0.625,0.25,0.375,False,True
Serum,159.1,8,4,0.02134941214662076,0.0,0.030476508658164477,0.375,0.3676767676767677,1.0,0.375,0.0,0.375,False,True
Serum,159.72,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,160.05,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,161.01,8,4,0.006314262154341907,0.009229744461013543,-0.004173716659548404,-0.0625,0.9333333333333333,1.0,0.25,0.25,0.0,False,False
Serum,163.87,8,4,0.0025280506400930784,0.0,0.003642603715804693,0.25,0.5696969696969697,1.0,0.25,0.0,0.25,False,False
Serum,164.26,8,4,0.06548275988101623,0.044051888061095446,0.029313835868349656,0.15625,0.8080808080808081,1.0,0.375,0.25,0.125,False,False
Serum,164.9,8,4,0.17810901187486058,0.2435005748143051,-0.07793413475763267,-0.8125,0.028282828282828285,1.0,1.0,1.0,0.0,False,False
Serum,165.04,8,4,0.00021541757976227812,0.0037895797765827126,-0.005146126432686994,-0.15625,0.8080808080808081,1.0,0.125,0.25,0.125,False,False
Serum,165.39,8,4,0.025314185237636747,0.024002523093895563,0.0018467899283787577,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,165.79,8,4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,False
Serum,166.05,8,4,0.08139658980903397,0.021837508504037113,0.08172991328328752,0.6875,0.07272727272727274,1.0,1.0,0.25,0.75,False,True
Serum,167.05,8,4,0.00012691353962506876,0.0,0.00018308591644371452,0.125,0.8080808080808081,1.0,0.125,0.0,0.125,False,False
Serum,168.07,8,4,0.004009039979173872,0.007631016982287862,-0.005195177824353362,0.03125,1.0,1.0,0.375,0.25,0.125,False,False
Serum,168.26,8,4,0.004911301789727571,0.010306255171705444,-0.007724516945761764,-0.0625,0.9333333333333333,1.0,0.25,0.25,0.0,False,False
Serum,168.93,8,4,0.04096311876488215,0.03348139048119336,0.01040654406077849,0.0625,0.9333333333333333,1.0,0.75,0.5,0.25,False,False
